,expected,Predicted,F1Score,Accept,Change
12966,Acct_LName,Acct_id,0.5,,
12967,Acct_State,Acct_State,1,,
12968,Acct_DOB,Acct_DOB,1,,
12969,Acct_email,Acct_email,1,,
12970,Acct_email,Acct_email,1,,
12971,Acct_email,Acct_email,1,,
12972,Acct_email,Acct_email,1,,
12973,Acct_UIDNo.,Acct_UIDNo.,1,,
12974,Acct_City,Acct_City,1,,
12975,Acct_DOB,Acct_DOB,1,,
12976,Acct_LName,Acct_FName,0.8,,
12977,Acct_Addr1,Acct_Addr1,1,,
12978,Acct_MName,Acct_LName,0.9,,
12979,Acct_FName,Acct_LName,0.8,,
12980,Acct_MName,Acct_LName,0.9,,
12981,Acct_id,Acct_id,1,,
12982,Acct_id,Acct_id,1,,
12983,Acct_LName,Acct_LName,1,,
12984,Acct_MName,Acct_LName,0.9,,
12985,Acct_Addr1,Acct_Addr2,0.9,,
12986,Acct_id,Acct_id,1,,
12987,Acct_email,Acct_email,1,,
12988,Acct_id,Acct_id,1,,
12989,Acct_DOB,Acct_DOB,1,,
12990,Acct_FName,Acct_FName,1,,
12991,Acct_email,Acct_email,1,,
12992,Acct_email,Acct_email,1,,
12993,Acct_email,Acct_email,1,,
12994,Acct_phone,Acct_phone,1,,
12995,Acct_City,Acct_FName,0.8,,
12996,Acct_Addr1,Acct_Addr2,0.9,,
12997,Acct_Gender,Acct_Gender,1,,
12998,Acct_email,Acct_email,1,,
12999,Acct_UIDNo.,Acct_UIDNo.,1,,
13000,Acct_City,Acct_LName,0.6,,
13001,Acct_State,Acct_State,1,,
13002,Acct_MName,Acct_MName,1,,
13003,Acct_phone,Acct_phone,1,,
13004,Acct_DOB,Acct_DOB,1,,
13005,Acct_id,Acct_id,1,,
13006,Acct_UIDNo.,Acct_UIDNo.,1,,
13007,Acct_DOB,Acct_DOB,1,,
13008,Acct_FName,Acct_FName,1,,
13009,Acct_MName,Acct_MName,1,,
13010,Acct_LName,Acct_FName,0.8,,
13011,Acct_Addr2,Acct_MName,0.4,,
13012,Acct_DOB,Acct_DOB,1,,
13013,Acct_Gender,Acct_Gender,1,,
13014,Acct_UIDNo.,Acct_UIDNo.,1,,
13015,Acct_City,Acct_DOB,0.9,,
13016,Acct_MName,Acct_MName,1,,
13017,Acct_MName,Acct_MName,1,,
13018,Acct_Gender,Acct_Gender,1,,
13019,Acct_UIDNo.,Acct_UIDNo.,1,,
13020,Acct_Addr2,Acct_MName,0.4,,
13021,Acct_MName,Acct_MName,1,,
13022,Acct_DOB,Acct_DOB,1,,
13023,Acct_id,Acct_id,1,,
13024,Acct_LName,Acct_City,0.6,,
13025,Acct_phone,Acct_phone,1,,
13026,Acct_City,Acct_DOB,0.9,,
13027,Acct_FName,Acct_LName,0.8,,
13028,Acct_MName,Acct_LName,0.9,,
13029,Acct_LName,Acct_id,0.5,,
13030,Acct_email,Acct_email,1,,
13031,Acct_Addr1,Acct_Addr1,1,,
13032,Acct_DOB,Acct_DOB,1,,
13033,Acct_Gender,Acct_Gender,1,,
13034,Acct_State,Acct_State,1,,
13035,Acct_phone,Acct_phone,1,,
13036,Acct_MName,Acct_City,0.5,,
13037,Acct_Gender,Acct_Gender,1,,
13038,Acct_Addr1,Acct_Addr2,0.9,,
13039,Acct_FName,Acct_LName,0.8,,
13040,Acct_City,Acct_City,1,,
13041,Acct_phone,Acct_phone,1,,
13042,Acct_id,Acct_id,1,,
13043,Acct_LName,Acct_LName,1,,
13044,Acct_id,Acct_id,1,,
13045,Acct_City,Acct_City,1,,
13046,Acct_UIDNo.,Acct_UIDNo.,1,,
13047,Acct_LName,Acct_FName,0.8,,
13048,Acct_id,Acct_id,1,,
13049,Acct_id,Acct_id,1,,
13050,Acct_Addr2,Acct_MName,0.4,,
13051,Acct_email,Acct_email,1,,
13052,Acct_Addr1,Acct_Addr2,0.9,,
13053,Acct_FName,Acct_FName,1,,
13054,Acct_phone,Acct_phone,1,,
13055,Acct_DOB,Acct_DOB,1,,
13056,Acct_Addr1,Acct_City,0.8,,
13057,Acct_MName,Acct_MName,1,,
13058,Acct_Addr1,Acct_Addr1,1,,
13059,Acct_Gender,Acct_Gender,1,,
13060,Acct_State,Acct_State,1,,
13061,Acct_Addr1,Acct_Addr1,1,,
13062,Acct_DOB,Acct_DOB,1,,
13063,Acct_UIDNo.,Acct_UIDNo.,1,,
13064,Acct_LName,Acct_LName,1,,
13065,Acct_Addr1,Acct_Addr1,1,,
13066,Acct_id,Acct_id,1,,
13067,Acct_LName,Acct_City,0.6,,
13068,Acct_Gender,Acct_Gender,1,,
13069,Acct_LName,Acct_City,0.6,,
13070,Acct_State,Acct_State,1,,
13071,Acct_id,Acct_id,1,,
13072,Acct_FName,Acct_LName,0.8,,
13073,Acct_phone,Acct_phone,1,,
13074,Acct_email,Acct_email,1,,
13075,Acct_MName,Acct_MName,1,,
13076,Acct_MName,Acct_LName,0.9,,
13077,Acct_MName,Acct_FName,0.7,,
13078,Acct_UIDNo.,Acct_UIDNo.,1,,
13079,Acct_Gender,Acct_Gender,1,,
13080,Acct_DOB,Acct_DOB,1,,
13081,Acct_FName,Acct_City,0.8,,
13082,Acct_Addr1,Acct_Addr1,1,,
13083,Acct_FName,Acct_LName,0.8,,
13084,Acct_MName,Acct_MName,1,,
13085,Acct_FName,Acct_FName,1,,
13086,Acct_email,Acct_email,1,,
13087,Acct_Addr2,Acct_Addr2,1,,
13088,Acct_Addr2,Acct_Addr2,1,,
13089,Acct_email,Acct_email,1,,
13090,Acct_Addr1,Acct_Addr1,1,,
13091,Acct_FName,Acct_City,0.8,,
13092,Acct_Gender,Acct_Gender,1,,
13093,Acct_Addr2,Acct_MName,0.4,,
13094,Acct_phone,Acct_phone,1,,
13095,Acct_FName,Acct_LName,0.8,,
13096,Acct_phone,Acct_phone,1,,
13097,Acct_Addr1,Acct_Addr1,1,,
13098,Acct_Gender,Acct_Gender,1,,
13099,Acct_LName,Acct_City,0.6,,
13100,Acct_phone,Acct_phone,1,,
13101,Acct_Addr1,Acct_City,0.8,,
13102,Acct_phone,Acct_phone,1,,
13103,Acct_phone,Acct_phone,1,,
13104,Acct_email,Acct_email,1,,
13105,Acct_FName,Acct_LName,0.8,,
13106,Acct_id,Acct_id,1,,
13107,Acct_Addr1,Acct_Addr1,1,,
13108,Acct_phone,Acct_phone,1,,
13109,Acct_email,Acct_email,1,,
13110,Acct_DOB,Acct_DOB,1,,
13111,Acct_email,Acct_email,1,,
13112,Acct_State,Acct_State,1,,
13113,Acct_Addr2,Acct_Addr2,1,,
13114,Acct_id,Acct_id,1,,
13115,Acct_id,Acct_id,1,,
13116,Acct_City,Acct_City,1,,
13117,Acct_UIDNo.,Acct_UIDNo.,1,,
13118,Acct_LName,Acct_LName,1,,
13119,Acct_FName,Acct_FName,1,,
13120,Acct_City,Acct_id,0.1,,
13121,Acct_phone,Acct_phone,1,,
13122,Acct_Gender,Acct_Gender,1,,
13123,Acct_UIDNo.,Acct_UIDNo.,1,,
13124,Acct_email,Acct_email,1,,
13125,Acct_DOB,Acct_DOB,1,,
13126,Acct_Addr1,Acct_Addr1,1,,
13127,Acct_DOB,Acct_DOB,1,,
13128,Acct_Addr2,Acct_MName,0.4,,
13129,Acct_City,Acct_City,1,,
13130,Acct_Addr1,Acct_Addr1,1,,
13131,Acct_UIDNo.,Acct_UIDNo.,1,,
13132,Acct_City,Acct_id,0.1,,
13133,Acct_id,Acct_id,1,,
13134,Acct_MName,Acct_MName,1,,
13135,Acct_UIDNo.,Acct_UIDNo.,1,,
13136,Acct_City,Acct_City,1,,
13137,Acct_MName,Acct_MName,1,,
13138,Acct_City,Acct_City,1,,
13139,Acct_LName,Acct_FName,0.8,,
13140,Acct_FName,Acct_FName,1,,
13141,Acct_LName,Acct_LName,1,,
13142,Acct_id,Acct_id,1,,
13143,Acct_LName,Acct_LName,1,,
13144,Acct_DOB,Acct_DOB,1,,
13145,Acct_Addr1,Acct_Addr1,1,,
13146,Acct_Gender,Acct_Gender,1,,
13147,Acct_Addr2,Acct_Addr2,1,,
13148,Acct_UIDNo.,Acct_UIDNo.,1,,
13149,Acct_City,Acct_LName,0.6,,
13150,Acct_State,Acct_State,1,,
13151,Acct_id,Acct_id,1,,
13152,Acct_Addr1,Acct_Addr2,0.9,,
13153,Acct_Addr2,Acct_Addr2,1,,
13154,Acct_Addr1,Acct_Addr1,1,,
13155,Acct_State,Acct_State,1,,
13156,Acct_Addr1,Acct_Addr1,1,,
13157,Acct_State,Acct_State,1,,
13158,Acct_FName,Acct_FName,1,,
13159,Acct_Gender,Acct_Gender,1,,
13160,Acct_Gender,Acct_Gender,1,,
13161,Acct_City,Acct_City,1,,
13162,Acct_City,Acct_LName,0.6,,
13163,Acct_LName,Acct_City,0.6,,
13164,Acct_id,Acct_id,1,,
13165,Acct_Gender,Acct_Gender,1,,
13166,Acct_phone,Acct_phone,1,,
13167,Acct_email,Acct_email,1,,
13168,Acct_FName,Acct_FName,1,,
13169,Acct_UIDNo.,Acct_UIDNo.,1,,
13170,Acct_State,Acct_State,1,,
13171,Acct_FName,Acct_City,0.8,,
13172,Acct_State,Acct_State,1,,
13173,Acct_MName,Acct_LName,0.9,,
13174,Acct_phone,Acct_phone,1,,
13175,Acct_phone,Acct_phone,1,,
13176,Acct_MName,Acct_MName,1,,
13177,Acct_UIDNo.,Acct_UIDNo.,1,,
13178,Acct_DOB,Acct_DOB,1,,
13179,Acct_DOB,Acct_DOB,1,,
13180,Acct_MName,Acct_MName,1,,
13181,Acct_id,Acct_id,1,,
13182,Acct_Addr2,Acct_Addr2,1,,
13183,Acct_LName,Acct_LName,1,,
13184,Acct_email,Acct_email,1,,
13185,Acct_Addr1,Acct_Addr1,1,,
13186,Acct_City,Acct_DOB,0.9,,
13187,Acct_Addr2,Acct_Addr2,1,,
13188,Acct_LName,Acct_DOB,0.7,,
13189,Acct_MName,Acct_MName,1,,
13190,Acct_MName,Acct_FName,0.7,,
13191,Acct_phone,Acct_phone,1,,
13192,Acct_phone,Acct_phone,1,,
13193,Acct_id,Acct_id,1,,
13194,Acct_State,Acct_State,1,,
13195,Acct_LName,Acct_FName,0.8,,
13196,Acct_DOB,Acct_DOB,1,,
13197,Acct_email,Acct_email,1,,
13198,Acct_Addr2,Acct_Addr2,1,,
13199,Acct_phone,Acct_phone,1,,
13200,Acct_MName,Acct_FName,0.7,,
13201,Acct_LName,Acct_LName,1,,
13202,Acct_City,Acct_LName,0.6,,
13203,Acct_id,Acct_id,1,,
13204,Acct_UIDNo.,Acct_UIDNo.,1,,
13205,Acct_phone,Acct_phone,1,,
13206,Acct_LName,Acct_LName,1,,
13207,Acct_Gender,Acct_Gender,1,,
13208,Acct_FName,Acct_LName,0.8,,
13209,Acct_LName,Acct_FName,0.8,,
13210,Acct_phone,Acct_phone,1,,
13211,Acct_Addr2,Acct_Addr2,1,,
13212,Acct_UIDNo.,Acct_UIDNo.,1,,
13213,Acct_Addr1,Acct_Addr1,1,,
13214,Acct_FName,Acct_FName,1,,
13215,Acct_Addr2,Acct_Addr1,0.9,,
13216,Acct_email,Acct_email,1,,
13217,Acct_FName,Acct_City,0.8,,
13218,Acct_MName,Acct_MName,1,,
13219,Acct_UIDNo.,Acct_UIDNo.,1,,
13220,Acct_DOB,Acct_DOB,1,,
13221,Acct_State,Acct_State,1,,
13222,Acct_City,Acct_DOB,0.9,,
13223,Acct_LName,Acct_LName,1,,
13224,Acct_email,Acct_email,1,,
13225,Acct_LName,Acct_FName,0.8,,
13226,Acct_UIDNo.,Acct_UIDNo.,1,,
13227,Acct_City,Acct_DOB,0.9,,
13228,Acct_MName,Acct_MName,1,,
13229,Acct_Addr2,Acct_MName,0.4,,
13230,Acct_UIDNo.,Acct_UIDNo.,1,,
13231,Acct_Addr1,Acct_Addr1,1,,
13232,Acct_id,Acct_id,1,,
13233,Acct_id,Acct_id,1,,
13234,Acct_email,Acct_email,1,,
13235,Acct_Addr1,Acct_Addr1,1,,
13236,Acct_Addr2,Acct_Addr2,1,,
13237,Acct_UIDNo.,Acct_UIDNo.,1,,
13238,Acct_City,Acct_DOB,0.9,,
13239,Acct_id,Acct_id,1,,
13240,Acct_FName,Acct_FName,1,,
13241,Acct_id,Acct_id,1,,
13242,Acct_UIDNo.,Acct_UIDNo.,1,,
13243,Acct_MName,Acct_MName,1,,
13244,Acct_MName,Acct_MName,1,,
13245,Acct_MName,Acct_MName,1,,
13246,Acct_Gender,Acct_Gender,1,,
13247,Acct_UIDNo.,Acct_UIDNo.,1,,
13248,Acct_FName,Acct_City,0.8,,
13249,Acct_id,Acct_id,1,,
13250,Acct_MName,Acct_MName,1,,
13251,Acct_email,Acct_email,1,,
13252,Acct_UIDNo.,Acct_UIDNo.,1,,
13253,Acct_id,Acct_id,1,,
13254,Acct_Addr1,Acct_Addr1,1,,
13255,Acct_FName,Acct_FName,1,,
13256,Acct_email,Acct_email,1,,
13257,Acct_id,Acct_id,1,,
13258,Acct_MName,Acct_MName,1,,
13259,Acct_Addr2,Acct_Addr2,1,,
13260,Acct_DOB,Acct_DOB,1,,
13261,Acct_LName,Acct_LName,1,,
13262,Acct_DOB,Acct_DOB,1,,
13263,Acct_UIDNo.,Acct_UIDNo.,1,,
13264,Acct_LName,Acct_FName,0.8,,
13265,Acct_id,Acct_id,1,,
13266,Acct_DOB,Acct_DOB,1,,
13267,Acct_City,Acct_DOB,0.9,,
13268,Acct_id,Acct_id,1,,
13269,Acct_Addr2,Acct_MName,0.4,,
13270,Acct_phone,Acct_phone,1,,
13271,Acct_email,Acct_email,1,,
13272,Acct_UIDNo.,Acct_UIDNo.,1,,
13273,Acct_email,Acct_email,1,,
13274,Acct_id,Acct_id,1,,
13275,Acct_id,Acct_id,1,,
13276,Acct_LName,Acct_FName,0.8,,
13277,Acct_email,Acct_email,1,,
13278,Acct_Addr1,Acct_Addr1,1,,
13279,Acct_Addr1,Acct_Addr1,1,,
13280,Acct_City,Acct_City,1,,
13281,Acct_State,Acct_State,1,,
13282,Acct_UIDNo.,Acct_UIDNo.,1,,
13283,Acct_FName,Acct_FName,1,,
13284,Acct_City,Acct_phone,0,,
13285,Acct_LName,Acct_id,0.5,,
13286,Acct_phone,Acct_phone,1,,
13287,Acct_City,Acct_phone,0,,
13288,Acct_LName,Acct_LName,1,,
13289,Acct_MName,Acct_FName,0.7,,
13290,Acct_Addr1,Acct_City,0.8,,
13291,Acct_id,Acct_id,1,,
13292,Acct_FName,Acct_FName,1,,
13293,Acct_UIDNo.,Acct_UIDNo.,1,,
13294,Acct_Gender,Acct_Gender,1,,
13295,Acct_LName,Acct_LName,1,,
13296,Acct_City,Acct_DOB,0.9,,
13297,Acct_State,Acct_State,1,,
13298,Acct_email,Acct_email,1,,
13299,Acct_Gender,Acct_Gender,1,,
13300,Acct_City,Acct_LName,0.6,,
13301,Acct_email,Acct_email,1,,
13302,Acct_DOB,Acct_DOB,1,,
13303,Acct_phone,Acct_phone,1,,
13304,Acct_State,Acct_State,1,,
13305,Acct_DOB,Acct_DOB,1,,
13306,Acct_phone,Acct_phone,1,,
13307,Acct_Addr1,Acct_Addr1,1,,
13308,Acct_id,Acct_id,1,,
13309,Acct_Addr2,Acct_MName,0.4,,
13310,Acct_Addr1,Acct_Addr1,1,,
13311,Acct_phone,Acct_phone,1,,
13312,Acct_UIDNo.,Acct_UIDNo.,1,,
13313,Acct_email,Acct_email,1,,
13314,Acct_phone,Acct_phone,1,,
13315,Acct_Gender,Acct_Gender,1,,
13316,Acct_LName,Acct_LName,1,,
13317,Acct_DOB,Acct_DOB,1,,
13318,Acct_Gender,Acct_Gender,1,,
13319,Acct_id,Acct_id,1,,
13320,Acct_email,Acct_email,1,,
13321,Acct_email,Acct_email,1,,
13322,Acct_UIDNo.,Acct_UIDNo.,1,,
13323,Acct_MName,Acct_MName,1,,
13324,Acct_email,Acct_email,1,,
13325,Acct_email,Acct_email,1,,
13326,Acct_FName,Acct_FName,1,,
13327,Acct_MName,Acct_MName,1,,
13328,Acct_State,Acct_State,1,,
13329,Acct_LName,Acct_LName,1,,
13330,Acct_Gender,Acct_Gender,1,,
13331,Acct_UIDNo.,Acct_UIDNo.,1,,
13332,Acct_phone,Acct_phone,1,,
13333,Acct_FName,Acct_LName,0.8,,
13334,Acct_LName,Acct_FName,0.8,,
13335,Acct_State,Acct_State,1,,
13336,Acct_MName,Acct_FName,0.7,,
13337,Acct_LName,Acct_LName,1,,
13338,Acct_FName,Acct_FName,1,,
13339,Acct_Addr1,Acct_Addr1,1,,
13340,Acct_DOB,Acct_DOB,1,,
13341,Acct_State,Acct_State,1,,
13342,Acct_email,Acct_email,1,,
13343,Acct_LName,Acct_FName,0.8,,
13344,Acct_phone,Acct_phone,1,,
13345,Acct_UIDNo.,Acct_UIDNo.,1,,
13346,Acct_MName,Acct_LName,0.9,,
13347,Acct_Addr1,Acct_Addr1,1,,
13348,Acct_UIDNo.,Acct_UIDNo.,1,,
13349,Acct_Addr2,Acct_Addr2,1,,
13350,Acct_UIDNo.,Acct_UIDNo.,1,,
13351,Acct_email,Acct_email,1,,
13352,Acct_Addr1,Acct_Addr1,1,,
13353,Acct_LName,Acct_FName,0.8,,
13354,Acct_Addr1,Acct_Addr1,1,,
13355,Acct_Addr1,Acct_Addr1,1,,
13356,Acct_LName,Acct_FName,0.8,,
13357,Acct_State,Acct_State,1,,
13358,Acct_FName,Acct_FName,1,,
13359,Acct_UIDNo.,Acct_UIDNo.,1,,
13360,Acct_LName,Acct_FName,0.8,,
13361,Acct_email,Acct_email,1,,
13362,Acct_State,Acct_State,1,,
13363,Acct_FName,Acct_LName,0.8,,
13364,Acct_phone,Acct_phone,1,,
13365,Acct_State,Acct_State,1,,
13366,Acct_id,Acct_id,1,,
13367,Acct_City,Acct_City,1,,
13368,Acct_Gender,Acct_Gender,1,,
13369,Acct_State,Acct_State,1,,
13370,Acct_Addr2,Acct_MName,0.4,,
13371,Acct_FName,Acct_FName,1,,
13372,Acct_City,Acct_City,1,,
13373,Acct_Gender,Acct_Gender,1,,
13374,Acct_Addr1,Acct_Addr1,1,,
13375,Acct_LName,Acct_LName,1,,
13376,Acct_UIDNo.,Acct_UIDNo.,1,,
13377,Acct_LName,Acct_LName,1,,
13378,Acct_State,Acct_State,1,,
13379,Acct_id,Acct_id,1,,
13380,Acct_email,Acct_email,1,,
13381,Acct_FName,Acct_LName,0.8,,
13382,Acct_FName,Acct_LName,0.8,,
13383,Acct_phone,Acct_phone,1,,
13384,Acct_UIDNo.,Acct_UIDNo.,1,,
13385,Acct_UIDNo.,Acct_UIDNo.,1,,
13386,Acct_phone,Acct_phone,1,,
13387,Acct_City,Acct_LName,0.6,,
13388,Acct_FName,Acct_FName,1,,
13389,Acct_UIDNo.,Acct_UIDNo.,1,,
13390,Acct_FName,Acct_City,0.8,,
13391,Acct_UIDNo.,Acct_UIDNo.,1,,
13392,Acct_FName,Acct_City,0.8,,
13393,Acct_City,Acct_DOB,0.9,,
13394,Acct_State,Acct_State,1,,
13395,Acct_Addr1,Acct_Addr1,1,,
13396,Acct_MName,Acct_LName,0.9,,
13397,Acct_email,Acct_email,1,,
13398,Acct_Gender,Acct_Gender,1,,
13399,Acct_phone,Acct_phone,1,,
13400,Acct_State,Acct_State,1,,
13401,Acct_MName,Acct_MName,1,,
13402,Acct_DOB,Acct_DOB,1,,
13403,Acct_email,Acct_email,1,,
13404,Acct_Gender,Acct_Gender,1,,
13405,Acct_email,Acct_email,1,,
13406,Acct_LName,Acct_LName,1,,
13407,Acct_email,Acct_email,1,,
13408,Acct_LName,Acct_LName,1,,
13409,Acct_DOB,Acct_DOB,1,,
13410,Acct_City,Acct_LName,0.6,,
13411,Acct_MName,Acct_MName,1,,
13412,Acct_FName,Acct_City,0.8,,
13413,Acct_LName,Acct_City,0.6,,
13414,Acct_LName,Acct_FName,0.8,,
13415,Acct_LName,Acct_LName,1,,
13416,Acct_Addr1,Acct_Addr2,0.9,,
13417,Acct_Gender,Acct_Gender,1,,
13418,Acct_Addr2,Acct_Addr1,0.9,,
13419,Acct_Addr1,Acct_Addr1,1,,
13420,Acct_Addr2,Acct_MName,0.4,,
13421,Acct_Gender,Acct_Gender,1,,
13422,Acct_FName,Acct_FName,1,,
13423,Acct_email,Acct_email,1,,
13424,Acct_Addr1,Acct_Addr1,1,,
13425,Acct_State,Acct_State,1,,
13426,Acct_email,Acct_email,1,,
13427,Acct_City,Acct_phone,0,,
13428,Acct_FName,Acct_FName,1,,
13429,Acct_City,Acct_City,1,,
13430,Acct_Gender,Acct_Gender,1,,
13431,Acct_Gender,Acct_Gender,1,,
13432,Acct_LName,Acct_City,0.6,,
13433,Acct_City,Acct_City,1,,
13434,Acct_Gender,Acct_Gender,1,,
13435,Acct_State,Acct_State,1,,
13436,Acct_MName,Acct_MName,1,,
13437,Acct_id,Acct_id,1,,
13438,Acct_DOB,Acct_DOB,1,,
13439,Acct_id,Acct_id,1,,
13440,Acct_City,Acct_LName,0.6,,
13441,Acct_DOB,Acct_DOB,1,,
13442,Acct_phone,Acct_phone,1,,
13443,Acct_email,Acct_email,1,,
13444,Acct_City,Acct_LName,0.6,,
13445,Acct_UIDNo.,Acct_UIDNo.,1,,
13446,Acct_FName,Acct_LName,0.8,,
13447,Acct_Addr2,Acct_MName,0.4,,
13448,Acct_phone,Acct_phone,1,,
13449,Acct_email,Acct_email,1,,
13450,Acct_Gender,Acct_Gender,1,,
13451,Acct_LName,Acct_State,0.8,,
13452,Acct_Addr2,Acct_Addr2,1,,
13453,Acct_Gender,Acct_Gender,1,,
13454,Acct_email,Acct_email,1,,
13455,Acct_MName,Acct_LName,0.9,,
13456,Acct_MName,Acct_MName,1,,
13457,Acct_State,Acct_State,1,,
13458,Acct_LName,Acct_FName,0.8,,
13459,Acct_Addr2,Acct_Addr2,1,,
13460,Acct_UIDNo.,Acct_UIDNo.,1,,
13461,Acct_Addr1,Acct_Addr1,1,,
13462,Acct_id,Acct_id,1,,
13463,Acct_id,Acct_id,1,,
13464,Acct_email,Acct_email,1,,
13465,Acct_UIDNo.,Acct_UIDNo.,1,,
13466,Acct_MName,Acct_City,0.5,,
13467,Acct_phone,Acct_phone,1,,
13468,Acct_City,Acct_FName,0.8,,
13469,Acct_Addr1,Acct_City,0.8,,
13470,Acct_FName,Acct_City,0.8,,
13471,Acct_phone,Acct_phone,1,,
13472,Acct_DOB,Acct_DOB,1,,
13473,Acct_FName,Acct_FName,1,,
13474,Acct_FName,Acct_FName,1,,
13475,Acct_phone,Acct_phone,1,,
13476,Acct_DOB,Acct_DOB,1,,
13477,Acct_Addr1,Acct_Addr1,1,,
13478,Acct_Addr2,Acct_MName,0.4,,
13479,Acct_State,Acct_State,1,,
13480,Acct_DOB,Acct_DOB,1,,
13481,Acct_Gender,Acct_Gender,1,,
13482,Acct_State,Acct_State,1,,
13483,Acct_LName,Acct_FName,0.8,,
13484,Acct_MName,Acct_MName,1,,
13485,Acct_phone,Acct_phone,1,,
13486,Acct_Gender,Acct_Gender,1,,
13487,Acct_FName,Acct_LName,0.8,,
13488,Acct_FName,Acct_LName,0.8,,
13489,Acct_UIDNo.,Acct_UIDNo.,1,,
13490,Acct_Gender,Acct_Gender,1,,
13491,Acct_id,Acct_id,1,,
13492,Acct_Addr2,Acct_Addr1,0.9,,
13493,Acct_FName,Acct_LName,0.8,,
13494,Acct_City,Acct_LName,0.6,,
13495,Acct_MName,Acct_LName,0.9,,
13496,Acct_DOB,Acct_DOB,1,,
13497,Acct_Gender,Acct_Gender,1,,
13498,Acct_State,Acct_State,1,,
13499,Acct_Addr1,Acct_Addr1,1,,
13500,Acct_Addr2,Acct_MName,0.4,,
13501,Acct_FName,Acct_LName,0.8,,
13502,Acct_LName,Acct_FName,0.8,,
13503,Acct_Addr2,Acct_Addr2,1,,
13504,Acct_UIDNo.,Acct_UIDNo.,1,,
13505,Acct_UIDNo.,Acct_UIDNo.,1,,
13506,Acct_FName,Acct_LName,0.8,,
13507,Acct_Gender,Acct_Gender,1,,
13508,Acct_phone,Acct_phone,1,,
13509,Acct_phone,Acct_phone,1,,
13510,Acct_Addr2,Acct_Addr2,1,,
13511,Acct_email,Acct_email,1,,
13512,Acct_UIDNo.,Acct_UIDNo.,1,,
13513,Acct_id,Acct_id,1,,
13514,Acct_Gender,Acct_Gender,1,,
13515,Acct_Gender,Acct_Gender,1,,
13516,Acct_LName,Acct_FName,0.8,,
13517,Acct_Gender,Acct_Gender,1,,
13518,Acct_MName,Acct_MName,1,,
13519,Acct_Gender,Acct_Gender,1,,
13520,Acct_Gender,Acct_Gender,1,,
13521,Acct_UIDNo.,Acct_UIDNo.,1,,
13522,Acct_email,Acct_email,1,,
13523,Acct_Addr1,Acct_Addr1,1,,
13524,Acct_email,Acct_email,1,,
13525,Acct_FName,Acct_FName,1,,
13526,Acct_id,Acct_id,1,,
13527,Acct_email,Acct_email,1,,
13528,Acct_DOB,Acct_DOB,1,,
13529,Acct_MName,Acct_LName,0.9,,
13530,Acct_email,Acct_email,1,,
13531,Acct_City,Acct_City,1,,
13532,Acct_phone,Acct_phone,1,,
13533,Acct_Addr2,Acct_MName,0.4,,
13534,Acct_MName,Acct_MName,1,,
13535,Acct_id,Acct_id,1,,
13536,Acct_City,Acct_FName,0.8,,
13537,Acct_id,Acct_id,1,,
13538,Acct_UIDNo.,Acct_UIDNo.,1,,
13539,Acct_LName,Acct_id,0.5,,
13540,Acct_FName,Acct_FName,1,,
13541,Acct_FName,Acct_LName,0.8,,
13542,Acct_City,Acct_City,1,,
13543,Acct_State,Acct_State,1,,
13544,Acct_Gender,Acct_Gender,1,,
13545,Acct_LName,Acct_FName,0.8,,
13546,Acct_UIDNo.,Acct_UIDNo.,1,,
13547,Acct_email,Acct_email,1,,
13548,Acct_id,Acct_id,1,,
13549,Acct_id,Acct_id,1,,
13550,Acct_State,Acct_State,1,,
13551,Acct_phone,Acct_phone,1,,
13552,Acct_Addr2,Acct_MName,0.4,,
13553,Acct_email,Acct_email,1,,
13554,Acct_City,Acct_City,1,,
13555,Acct_Addr2,Acct_MName,0.4,,
13556,Acct_Addr2,Acct_Addr1,0.9,,
13557,Acct_id,Acct_id,1,,
13558,Acct_LName,Acct_LName,1,,
13559,Acct_FName,Acct_FName,1,,
13560,Acct_id,Acct_id,1,,
13561,Acct_email,Acct_email,1,,
13562,Acct_Addr2,Acct_Addr2,1,,
13563,Acct_Gender,Acct_Gender,1,,
13564,Acct_email,Acct_email,1,,
13565,Acct_LName,Acct_LName,1,,
13566,Acct_email,Acct_email,1,,
13567,Acct_id,Acct_id,1,,
13568,Acct_State,Acct_State,1,,
13569,Acct_DOB,Acct_DOB,1,,
13570,Acct_Addr1,Acct_Addr1,1,,
13571,Acct_MName,Acct_LName,0.9,,
13572,Acct_Addr1,Acct_Addr1,1,,
13573,Acct_id,Acct_id,1,,
13574,Acct_Addr1,Acct_Addr1,1,,
13575,Acct_City,Acct_id,0.1,,
13576,Acct_Addr2,Acct_MName,0.4,,
13577,Acct_FName,Acct_FName,1,,
13578,Acct_Addr2,Acct_Addr2,1,,
13579,Acct_DOB,Acct_DOB,1,,
13580,Acct_DOB,Acct_DOB,1,,
13581,Acct_Gender,Acct_Gender,1,,
13582,Acct_City,Acct_LName,0.6,,
13583,Acct_Gender,Acct_Gender,1,,
13584,Acct_State,Acct_State,1,,
13585,Acct_Addr2,Acct_Addr2,1,,
13586,Acct_id,Acct_id,1,,
13587,Acct_id,Acct_id,1,,
13588,Acct_Gender,Acct_Gender,1,,
13589,Acct_LName,Acct_LName,1,,
13590,Acct_FName,Acct_City,0.8,,
13591,Acct_LName,Acct_FName,0.8,,
13592,Acct_Addr2,Acct_Addr1,0.9,,
13593,Acct_LName,Acct_City,0.6,,
